countrycode,year,rgdpo,pop,hc,cn,region
POL,1985,296217.97,37.13387,2.6094577,1112285.6,Europe & Central Asia
POL,1986,316173.38,37.359523,2.6335604,1152704.5,Europe & Central Asia
POL,1987,332220.22,37.544331,2.6578858,1186663.3,Europe & Central Asia
POL,1988,354206.78,37.697356,2.682436,1218977.3,Europe & Central Asia
POL,1989,370816.84,37.832566,2.7072129,1241727.5,Europe & Central Asia
POL,1990,324730.81,37.960193,2.7322185,1251424.9,Europe & Central Asia
POL,1991,323445.31,38.082948,2.7647796,1255355.1,Europe & Central Asia
POL,1992,348683.19,38.197587,2.7977283,1266158.3,Europe & Central Asia
POL,1993,378932.66,38.30135,2.8310699,1280445.1,Europe & Central Asia
POL,1994,407611.63,38.389467,2.864809,1300985.1,Europe & Central Asia
POL,1995,449397.44,38.458638,2.8989501,1332716.9,Europe & Central Asia
POL,1996,487837.31,38.509666,2.9225142,1380005.8,Europe & Central Asia
POL,1997,519348.03,38.544841,2.94627,1407171.9,Europe & Central Asia
POL,1998,540106.94,38.564195,2.9702187,1446868.8,Europe & Central Asia
POL,1999,570016.56,38.567854,2.9943624,1481790.1,Europe & Central Asia
POL,2000,582819.06,38.556693,3.018702,1512410,Europe & Central Asia
POL,2001,585245.31,38.529582,3.0383267,1498931.6,Europe & Central Asia
POL,2002,598602.19,38.488647,3.058079,1518007.8,Europe & Central Asia
POL,2003,603780.19,38.441824,3.0779598,1513814.9,Europe & Central Asia
POL,2004,625303,38.399558,3.0979698,1660501.3,Europe & Central Asia
POL,2005,658130.81,38.368949,3.1181097,1747203.5,Europe & Central Asia
POL,2006,682456.56,38.35445,3.1402559,1725755,Europe & Central Asia
POL,2007,742841.44,38.353338,3.1625593,1669572.6,Europe & Central Asia
POL,2008,790771,38.356786,3.1850212,1857920.9,Europe & Central Asia
POL,2009,818383.56,38.351916,3.2076426,1958089.9,Europe & Central Asia
POL,2010,897993.38,38.329781,3.2304246,2252855.3,Europe & Central Asia
POL,2011,961309.56,38.286831,3.2540197,2357119.8,Europe & Central Asia
POL,2012,980559.19,38.227044,3.2780108,2480005.8,Europe & Central Asia
POL,2013,977445.94,38.158041,3.3024061,2569084.5,Europe & Central Asia
POL,2014,988262.25,38.091089,3.327214,2673441.3,Europe & Central Asia
POL,2015,1033507.8,38.034079,3.3524432,2824923,Europe & Central Asia
POL,2016,1055273.9,37.98922,3.378103,2944387.3,Europe & Central Asia
POL,2017,1102457.3,37.95318,3.4042025,2954101.5,Europe & Central Asia
POL,2018,1157452.5,37.921592,3.4307511,3046456.5,Europe & Central Asia
POL,2019,1211846.3,37.887768,3.4577584,3148161,Europe & Central Asia
PRT,1950,24053.721,8.076015683304036,1.2418768,60091.148,Europe & Central Asia
PRT,1951,26822.43,8.121452060469883,1.2478937,62352.656,Europe & Central Asia
PRT,1952,27907.455,8.155696969065637,1.2539397,65338.973,Europe & Central Asia
PRT,1953,29308.799,8.206299411320531,1.260015,68988.148,Europe & Central Asia
PRT,1954,30559.674,8.257140862767255,1.2661197,72579.922,Europe & Central Asia
PRT,1955,31706.334,8.315013015898826,1.272254,75491.578,Europe & Central Asia
PRT,1956,33129.953,8.375658405454677,1.2775174,79018.594,Europe & Central Asia
PRT,1957,34565.496,8.434630730667722,1.2828026,83842.922,Europe & Central Asia
PRT,1958,34875.938,8.502450957222578,1.2881097,88360.672,Europe & Central Asia
PRT,1959,36859.277,8.572279955687391,1.2934387,93095.156,Europe & Central Asia
PRT,1960,39560.344,8.644166075249819,1.2987897,100084.75,Europe & Central Asia
PRT,1961,41735.219,8.6389051362831,1.3078842,108607.66,Europe & Central Asia
PRT,1962,44678.16,8.628000113843674,1.3170424,115888.43,Europe & Central Asia
PRT,1963,47272.711,8.687115662122052,1.3262645,124861.45,Europe & Central Asia
PRT,1964,49148.707,8.726239277427364,1.3355514,134186.88,Europe & Central Asia
PRT,1965,52577.293,8.732313030096069,1.3449032,145206.44,Europe & Central Asia
PRT,1966,53881.313,8.713133910824988,1.355055,155909.92,Europe & Central Asia
PRT,1967,57980.863,8.707585613478777,1.3652833,165940.38,Europe & Central Asia
PRT,1968,65856.648,8.71911278961602,1.3755889,176290.17,Europe & Central Asia
PRT,1969,67842.555,8.702038228381392,1.3859723,186317.61,Europe & Central Asia
PRT,1970,72843.5,8.651339999999999,1.3964339,202332.31,Europe & Central Asia
PRT,1971,78347.086,8.699997,1.4147847,219150.98,Europe & Central Asia
PRT,1972,84561.594,8.789102,1.4333764,238607.52,Europe & Central Asia
PRT,1973,93787.938,8.907926,1.4522125,259708.97,Europe & Central Asia
PRT,1974,95374.508,9.039975,1.4712962,277808.25,Europe & Central Asia
PRT,1975,90463.398,9.172241,1.4906305,291415.97,Europe & Central Asia
PRT,1976,95983.086,9.302298,1.5203787,304453.16,Europe & Central Asia
PRT,1977,101337.35,9.431042999999999,1.5507206,319570.53,Europe & Central Asia
PRT,1978,103816.59,9.552603999999999,1.5816679,335042.63,Europe & Central Asia
PRT,1979,109004.34,9.660746,1.6132329,350891.53,Europe & Central Asia
PRT,1980,113197.49,9.750964,1.6454278,367140.22,Europe & Central Asia
PRT,1981,112232.45,9.820872,1.6807364,391492.81,Europe & Central Asia
PRT,1982,112590.4,9.870823,1.7149166,423759.56,Europe & Central Asia
PRT,1983,110011.38,9.902996999999999,1.7425811,458781.66,Europe & Central Asia
PRT,1984,105908.98,9.921241,1.770692,492403.41,Europe & Central Asia
PRT,1985,107578.17,9.929183999999999,1.7992562,525905.19,Europe & Central Asia
PRT,1986,118064.84,9.926416,1.8265616,558543.56,Europe & Central Asia
PRT,1987,127506.62,9.914066,1.8542812,603094.56,Europe & Central Asia
PRT,1988,137985.61,9.899198,1.8824216,658297.5,Europe & Central Asia
PRT,1989,147367.63,9.890822,1.910989,722026.69,Europe & Central Asia
PRT,1990,156697.39,9.895363999999999,1.93999,795612.19,Europe & Central Asia
PRT,1991,163826,9.916048999999999,1.9661005,871987.25,Europe & Central Asia
PRT,1992,169565.08,9.951302999999999,1.9925624,951971.56,Europe & Central Asia
PRT,1993,174030.45,9.996639999999999,2.0193806,1024946.7,Europe & Central Asia
PRT,1994,185586.2,10.045044,2.0465596,1090505.1,Europe & Central Asia
PRT,1995,193266.94,10.091325,2.0741045,1147286.1,Europe & Central Asia
PRT,1996,198677.97,10.13402,2.1070919,1189583.6,Europe & Central Asia
PRT,1997,215235.58,10.174563,2.140604,1199247.4,Europe & Central Asia
PRT,1998,226935.7,10.214052,2.174649,1231632.6,Europe & Central Asia
PRT,1999,241467.88,10.25449,2.2092357,1253201.4,Europe & Central Asia
PRT,2000,255502.14,10.297112,2.2443721,1265574.1,Europe & Central Asia
PRT,2001,254420.45,10.341454,2.2415779,1230389,Europe & Central Asia
PRT,2002,255110.8,10.385987,2.2387869,1284752.1,Europe & Central Asia
PRT,2003,253838.94,10.429612,2.2359996,1367658.4,Europe & Central Asia
PRT,2004,253878.7,10.470921,2.2332156,1430669.4,Europe & Central Asia
PRT,2005,279745.78,10.508495,2.2304351,1514633,Europe & Central Asia
PRT,2006,293115.38,10.54283,2.2560055,1717801.3,Europe & Central Asia
PRT,2007,299801.53,10.573143,2.2818687,1875271.1,Europe & Central Asia
PRT,2008,299149.88,10.595314,2.3080287,2018885.5,Europe & Central Asia
PRT,2009,293305.19,10.604056,2.3344884,2140690,Europe & Central Asia
PRT,2010,305685.22,10.596058,2.3612514,2367201.8,Europe & Central Asia
PRT,2011,299812.56,10.56938,2.3776233,2354295.8,Europe & Central Asia
PRT,2012,299026.88,10.526308,2.3941085,2471046.5,Europe & Central Asia
PRT,2013,289529.66,10.473021,2.4107082,2588537.3,Europe & Central Asia
PRT,2014,289749.28,10.418218,2.4274228,2739387.5,Europe & Central Asia
PRT,2015,297096.66,10.368351,2.4442534,2708540.3,Europe & Central Asia
PRT,2016,304108.81,10.325538,2.4612007,2950568.5,Europe & Central Asia
PRT,2017,313080.19,10.288527,2.4782655,2874240,Europe & Central Asia
PRT,2018,317162.25,10.256193,2.4954486,2886604.8,Europe & Central Asia
PRT,2019,325160.03,10.226187,2.5127509,2913985.3,Europe & Central Asia
PRY,1950,,,,,Latin America & Caribbean
PRY,1951,3635.0483,1.514061935348541,1.4181392,3821.0342,Latin America & Caribbean
PRY,1952,3518.0427,1.554605863947817,1.4283476,4055.6023,Latin America & Caribbean
PRY,1953,3337.1106,1.596114956856448,1.4386294,4367.0752,Latin America & Caribbean
PRY,1954,3655.8433,1.638607199982211,1.4489852,4582.1943,Latin America & Caribbean
PRY,1955,3971.7371,1.682102723248378,1.4594156,4713.0566,Latin America & Caribbean
PRY,1956,4082.0217,1.725292366970374,1.4709241,4820.1504,Latin America & Caribbean
PRY,1957,4042.7354,1.769456346623572,1.4825234,5153.4761,Latin America & Caribbean
PRY,1958,4308.2012,1.814613362787579,1.4942142,5459.6904,Latin America & Caribbean
PRY,1959,4372.4814,1.860780686698342,1.5059971,5689.7056,Latin America & Caribbean
PRY,1960,4475.4482,1.907979162950964,1.5178729,5992.4663,Latin America & Caribbean
PRY,1961,4762.8013,1.957434691961573,1.5282485,6308.2847,Latin America & Caribbean
PRY,1962,4774.2334,2.008172342239109,1.5386951,6488.2988,Latin America & Caribbean
PRY,1963,5028.9917,2.060223797568131,1.5492131,6712.3066,Latin America & Caribbean
PRY,1964,5199.1724,2.113626220883911,1.5598029,6865.48,Latin America & Caribbean
PRY,1965,5522.6934,2.168411295971011,1.5704652,7260.6055,Latin America & Caribbean
PRY,1966,5540.6567,2.226486958397399,1.5863419,7704.8682,Latin America & Caribbean
PRY,1967,5979.7285,2.286117270282717,1.6023791,8257.7236,Latin America & Caribbean
PRY,1968,6165.8262,2.347344159041118,1.6185783,8728.3994,Latin America & Caribbean
PRY,1969,6494.3765,2.410211696102254,1.6349415,9240.0586,Latin America & Caribbean
PRY,1970,7012.7031,2.474763,1.6514699,9748.8701,Latin America & Caribbean
PRY,1971,7416.9419,2.535873,1.6670123,10323.7,Latin America & Caribbean
PRY,1972,7918.5474,2.597154,1.682701,11005.915,Latin America & Caribbean
PRY,1973,8339.7568,2.659421,1.6985373,12004.917,Latin America & Caribbean
PRY,1974,8851.1455,2.723812,1.7131996,13183.187,Latin America & Caribbean
PRY,1975,9267.9199,2.791241,1.7253383,14209.208,Latin America & Caribbean
PRY,1976,9957.165,2.861867,1.744459,15771.521,Latin America & Caribbean
PRY,1977,11162.657,2.935712,1.7637916,17671.494,Latin America & Caribbean
PRY,1978,12324.436,3.013282,1.7833384,20036.855,Latin America & Caribbean
PRY,1979,13166.9,3.095145,1.8031019,22941.844,Latin America & Caribbean
PRY,1980,14791.265,3.181625,1.8230844,26575.184,Latin America & Caribbean
PRY,1981,16438.855,3.272912,1.8460547,30966.928,Latin America & Caribbean
PRY,1982,16423.857,3.368773,1.8693144,34301.355,Latin America & Caribbean
PRY,1983,16230.582,3.468535,1.8928671,36657.5,Latin America & Caribbean
PRY,1984,16620.055,3.571272,1.9167167,39159.391,Latin America & Caribbean
PRY,1985,17172.283,3.67621,1.9408667,41824.609,Latin America & Caribbean
PRY,1986,16869.814,3.783074,1.9596,44662.07,Latin America & Caribbean
PRY,1987,17783.328,3.891734,1.9785142,47850.867,Latin America & Caribbean
PRY,1988,19077.395,4.001681,1.9976108,51392.309,Latin America & Caribbean
PRY,1989,20026.549,4.112386,2.016892,55554.813,Latin America & Caribbean
PRY,1990,22101.969,4.223415,2.0363591,60377.164,Latin America & Caribbean
PRY,1991,22739.803,4.334345,2.0518551,65559.023,Latin America & Caribbean
PRY,1992,23458.516,4.445016,2.0674691,70486.758,Latin America & Caribbean
PRY,1993,24687.881,4.555521,2.0832019,75683.156,Latin America & Caribbean
PRY,1994,26102.586,4.666094,2.0990546,81294.93,Latin America & Caribbean
PRY,1995,27383.965,4.776843,2.1150277,87113.203,Latin America & Caribbean
PRY,1996,27950.33,4.887632,2.104759,93241.617,Latin America & Caribbean
PRY,1997,28777.855,4.9981,2.0945401,99853.984,Latin America & Caribbean
PRY,1998,29884.121,5.107838999999999,2.0843709,105886.76,Latin America & Caribbean
PRY,1999,28609.246,5.216349,2.0742509,111437.29,Latin America & Caribbean
PRY,2000,27728.461,5.323201,2.0641801,117590.47,Latin America & Caribbean
PRY,2001,29300.541,5.428444,2.1061277,124475.42,Latin America & Caribbean
PRY,2002,38174.781,5.531962,2.1489275,132062.25,Latin America & Caribbean
PRY,2003,40165.777,5.632982999999999,2.1925974,140467.06,Latin America & Caribbean
PRY,2004,42170.563,5.730549,2.2371542,149596.03,Latin America & Caribbean
PRY,2005,43301.723,5.824096,2.2826171,159561.23,Latin America & Caribbean
PRY,2006,46185.703,5.913209,2.3000233,171744.48,Latin America & Caribbean
PRY,2007,49208.863,5.998427,2.3175626,188478.3,Latin America & Caribbean
PRY,2008,52858.008,6.081296,2.3352356,210460.09,Latin America & Caribbean
PRY,2009,56757.602,6.163971999999999,2.3530433,232757.81,Latin America & Caribbean
PRY,2010,65605.773,6.248019999999999,2.3709867,255069.22,Latin America & Caribbean
PRY,2011,72856.07,6.333976,2.4059443,270300,Latin America & Caribbean
PRY,2012,72410.359,6.421513,2.4414175,266756.25,Latin America & Caribbean
PRY,2013,76162.203,6.510275999999999,2.4774134,264593.38,Latin America & Caribbean
PRY,2014,79014.883,6.599526,2.5139401,262844.06,Latin America & Caribbean
PRY,2015,78441.359,6.688746,2.5510056,266320.09,Latin America & Caribbean
PRY,2016,81386.68,6.777871999999999,2.579226,266002.75,Latin America & Caribbean
PRY,2017,84791.328,6.867061,2.6047676,268069.88,Latin America & Caribbean
PRY,2018,86097.406,6.956066,2.6305621,278483.75,Latin America & Caribbean
PRY,2019,86788.555,7.044636,2.6566122,288482.91,Latin America & Caribbean
PSE,1950,,,,,Middle East & North Africa
PSE,1951,,,,,Middle East & North Africa
PSE,1952,,,,,Middle East & North Africa
PSE,1953,,,,,Middle East & North Africa
PSE,1954,,,,,Middle East & North Africa
PSE,1955,,,,,Middle East & North Africa
PSE,1956,,,,,Middle East & North Africa
PSE,1957,,,,,Middle East & North Africa
PSE,1958,,,,,Middle East & North Africa
PSE,1959,,,,,Middle East & North Africa
PSE,1960,,,,,Middle East & North Africa
PSE,1961,,,,,Middle East & North Africa
PSE,1962,,,,,Middle East & North Africa
PSE,1963,,,,,Middle East & North Africa
PSE,1964,,,,,Middle East & North Africa
PSE,1965,,,,,Middle East & North Africa
PSE,1966,,,,,Middle East & North Africa
PSE,1967,,,,,Middle East & North Africa
PSE,1968,,,,,Middle East & North Africa
PSE,1969,,,,,Middle East & North Africa
PSE,1970,1564.777,1.126629,,5676.9336,Middle East & North Africa
PSE,1971,1789.441,1.146307,,5850.2451,Middle East & North Africa
PSE,1972,2127.6248,1.182425,,6334.1528,Middle East & North Africa
PSE,1973,2042.8447,1.229365,,6783.145,Middle East & North Africa
PSE,1974,2621.2712,1.278565,,7639.6558,Middle East & North Africa
PSE,1975,2551.8232,1.323802,,8289.8975,Middle East & North Africa
PSE,1976,3018.4004,1.363618,,9126.5391,Middle East & North Africa
PSE,1977,2940.8809,1.400119,,9961.0566,Middle East & North Africa
PSE,1978,3411.3254,1.434995,,11046.465,Middle East & North Africa
PSE,1979,3334.1611,1.471142,,12079.325,Middle East & North Africa
PSE,1980,4007.9465,1.510713,,13483.484,Middle East & North Africa
PSE,1981,3524.9751,1.554182,,14538.275,Middle East & North Africa
PSE,1982,3963.5552,1.600947,,15742.626,Middle East & North Africa
PSE,1983,3760.4756,1.650924,,16691.371,Middle East & North Africa
PSE,1984,4001.4883,1.703805,,17590.096,Middle East & North Africa
PSE,1985,3973.8298,1.759534,,18621.432,Middle East & North Africa
PSE,1986,4759.7896,1.817979,,20026.645,Middle East & North Africa
PSE,1987,4588.2988,1.87975,,21223.992,Middle East & North Africa
PSE,1988,4544.9863,1.946376,,22402.072,Middle East & North Africa
PSE,1989,4637.3828,2.01983,,23606.402,Middle East & North Africa
PSE,1990,5496.519,2.101446,,25096.152,Middle East & North Africa
PSE,1991,5240.5,2.191002,,26433.176,Middle East & North Africa
PSE,1992,6531.4214,2.287662,,28256.506,Middle East & North Africa
PSE,1993,7249.6094,2.391396,,30299.811,Middle East & North Africa
PSE,1994,8442.6104,2.501979,,32796.715,Middle East & North Africa
PSE,1995,9049.1221,2.618668,,35145.656,Middle East & North Africa
PSE,1996,9030.4053,2.742532,,37465.664,Middle East & North Africa
PSE,1997,10402.581,2.872006,,40158.992,Middle East & North Africa
PSE,1998,11865.548,3.00062,,43444.383,Middle East & North Africa
PSE,1999,12832.377,3.119864,,48076.066,Middle East & North Africa
PSE,2000,11636.539,3.224003,,50896.16,Middle East & North Africa
PSE,2001,10487.055,3.30991,,52917.336,Middle East & North Africa
PSE,2002,9360.4805,3.380164,,54461.375,Middle East & North Africa
PSE,2003,10677.307,3.441865,,56943.109,Middle East & North Africa
PSE,2004,12679.487,3.505323,,59336.707,Middle East & North Africa
PSE,2005,13931.759,3.577961,,62160.379,Middle East & North Africa
PSE,2006,13834.557,3.662422,,64469.082,Middle East & North Africa
PSE,2007,14204.125,3.75646,,65662.828,Middle East & North Africa
PSE,2008,15653.968,3.856679,,67886.898,Middle East & North Africa
PSE,2009,16792.096,3.95767,,70502.5,Middle East & North Africa
PSE,2010,17662.211,4.055631,,72439.563,Middle East & North Africa
PSE,2011,19691.053,4.149649,,75317.734,Middle East & North Africa
PSE,2012,23465.047,4.241573,,73600.398,Middle East & North Africa
PSE,2013,24322.551,4.333523,,83408.836,Middle East & North Africa
PSE,2014,24790.578,4.428639,,86463.891,Middle East & North Africa
PSE,2015,28217.705,4.529166,,103107.55,Middle East & North Africa
PSE,2016,30341.779,4.635654,,110417.18,Middle East & North Africa
PSE,2017,31382.967,4.747227,,121163.73,Middle East & North Africa
PSE,2018,31993.088,4.862979,,127174.89,Middle East & North Africa
PSE,2019,36793.781,4.98142,,133039.72,Middle East & North Africa
QAT,1950,,,,,Middle East & North Africa
QAT,1951,,,,,Middle East & North Africa
QAT,1952,,,,,Middle East & North Africa
QAT,1953,,,,,Middle East & North Africa
QAT,1954,,,,,Middle East & North Africa
QAT,1955,,,,,Middle East & North Africa
QAT,1956,,,,,Middle East & North Africa
QAT,1957,,,,,Middle East & North Africa
QAT,1958,,,,,Middle East & North Africa
QAT,1959,,,,,Middle East & North Africa
QAT,1960,,,,,Middle East & North Africa
QAT,1961,,,,,Middle East & North Africa
QAT,1962,,,,,Middle East & North Africa
QAT,1963,,,,,Middle East & North Africa
QAT,1964,,,,,Middle East & North Africa
QAT,1965,,,,,Middle East & North Africa
QAT,1966,,,,,Middle East & North Africa
QAT,1967,,,,,Middle East & North Africa
QAT,1968,,,,,Middle East & North Africa
QAT,1969,,,,,Middle East & North Africa
QAT,1970,11441.731,.109514,1.5475748,7679.1484,Middle East & North Africa
QAT,1971,12294.181,.119414,1.5659597,9144.9551,Middle East & North Africa
QAT,1972,14776.316,.1305,1.5845631,10719.93,Middle East & North Africa
QAT,1973,16371.847,.142186,1.6033875,12291.23,Middle East & North Africa
QAT,1974,17437.533,.153621,1.6224355,14026.98,Middle East & North Africa
QAT,1975,17919.24,.16432,1.6417098,15873.334,Middle East & North Africa
QAT,1976,17978.713,.173721,1.6732508,17340.496,Middle East & North Africa
QAT,1977,15719.575,.182318,1.7053977,19209.678,Middle East & North Africa
QAT,1978,18050.475,.191951,1.7309736,20823.617,Middle East & North Africa
QAT,1979,19435.396,.205171,1.7559808,21896.586,Middle East & North Africa
QAT,1980,20262.15,.223632,1.7813493,22624.523,Middle East & North Africa
QAT,1981,19118.561,.247988,1.8017926,23703.982,Middle East & North Africa
QAT,1982,16471.598,.277226,1.8224707,25323.072,Middle East & North Africa
QAT,1983,15352.262,.309306,1.8433858,25616.906,Middle East & North Africa
QAT,1984,17457.568,.341272,1.8645411,25810.543,Middle East & North Africa
QAT,1985,14141.092,.37089,1.8859391,26123.76,Middle East & North Africa
QAT,1986,11492.229,.39774,1.9012918,26019.299,Middle East & North Africa
QAT,1987,12316.34,.422148,1.9167695,25888.625,Middle East & North Africa
QAT,1988,12526.986,.443605,1.9323733,26093.307,Middle East & North Africa
QAT,1989,14013.662,.46169,1.9481039,26482.621,Middle East & North Africa
QAT,1990,17077.01,.476278,1.9639628,27212.836,Middle East & North Africa
QAT,1991,14827.89,.487353,1.9862698,27777.842,Middle East & North Africa
QAT,1992,14923.281,.495395,2.0088303,28785.957,Middle East & North Africa
QAT,1993,14507.02,.501479,2.031647,29232.006,Middle East & North Africa
QAT,1994,14595.574,.507041,2.054723,30083.355,Middle East & North Africa
QAT,1995,15790.585,.513442,2.0780609,32472.252,Middle East & North Africa
QAT,1996,16200.374,.522531,2.0987151,35335.148,Middle East & North Africa
QAT,1997,21326.781,.5353209999999999,2.1195743,39873.309,Middle East & North Africa
QAT,1998,20490.332,.551562,2.140641,45015.313,Middle East & North Africa
QAT,1999,27140.355,.570489,2.1619172,49868.039,Middle East & North Africa
QAT,2000,38924.391,.592468,2.1834047,59414.949,Middle East & North Africa
QAT,2001,41995.211,.615012,2.2136021,75906.734,Middle East & North Africa
QAT,2002,41172.145,.640868,2.2442172,96644.281,Middle East & North Africa
QAT,2003,59017.184,.6817879999999999,2.2752557,133839.73,Middle East & North Africa
QAT,2004,73432.297,.7533339999999999,2.3067236,175717.91,Middle East & North Africa
QAT,2005,102003.02,.865416,2.3386266,218918.09,Middle East & North Africa
QAT,2006,135084.59,1.022711,2.4031374,284750.44,Middle East & North Africa
QAT,2007,168118.95,1.218434,2.4694276,371513.34,Middle East & North Africa
QAT,2008,232052.66,1.436665,2.5375464,471424.28,Middle East & North Africa
QAT,2009,204151.36,1.65495,2.5919075,568015.19,Middle East & North Africa
QAT,2010,256145.7,1.856327,2.6398301,666916.69,Middle East & North Africa
QAT,2011,341661.19,2.035871,2.6939862,803338.19,Middle East & North Africa
QAT,2012,371576.16,2.196073,2.7512271,934266.19,Middle East & North Africa
QAT,2013,385461.09,2.336574,2.8117721,1053231.9,Middle East & North Africa
QAT,2014,362147.78,2.459198,2.8758607,997294.63,Middle East & North Africa
QAT,2015,277705.91,2.56571,2.9437532,1066946.3,Middle East & North Africa
QAT,2016,274271.94,2.654374,3.0157342,1250711.3,Middle East & North Africa
QAT,2017,300454.59,2.724728,3.0921135,1368876.4,Middle East & North Africa
QAT,2018,324852.06,2.781682,3.1732304,1497159.6,Middle East & North Africa
QAT,2019,323141.16,2.832067,3.2594564,1627417.3,Middle East & North Africa
ROU,1950,,,,,Europe & Central Asia
ROU,1951,,,,,Europe & Central Asia
ROU,1952,,,,,Europe & Central Asia
ROU,1953,,,,,Europe & Central Asia
ROU,1954,,,,,Europe & Central Asia
ROU,1955,,,,,Europe & Central Asia
ROU,1956,,,,,Europe & Central Asia
ROU,1957,,,,,Europe & Central Asia
ROU,1958,,,,,Europe & Central Asia
ROU,1959,,,,,Europe & Central Asia
ROU,1960,28329.293,18.6727245433089,1.8327703,56913.582,Europe & Central Asia
ROU,1961,31182.982,18.83863634208512,1.846872,59990.426,Europe & Central Asia
ROU,1962,34177.668,18.95409009966864,1.8610821,63145.633,Europe & Central Asia
ROU,1963,36972.957,19.08843780333294,1.8754015,67712.086,Europe & Central Asia
ROU,1964,39273.969,19.2040541227797,1.8898312,71251.977,Europe & Central Asia
ROU,1965,43147.254,19.30580817286491,1.9043717,75075.422,Europe & Central Asia
ROU,1966,45458.738,19.42088455469448,1.9422402,79300.508,Europe & Central Asia
ROU,1967,50556.469,19.56702379922433,1.9808615,85159.609,Europe & Central Asia
ROU,1968,54114.129,20.00957524876475,2.020251,91133.18,Europe & Central Asia
ROU,1969,57897.57,20.30300134716849,2.0604234,97299.336,Europe & Central Asia
ROU,1970,61683.613,20.548911,2.1013949,104467.34,Europe & Central Asia
ROU,1971,69742.719,20.783546,2.1438482,112958.46,Europe & Central Asia
ROU,1972,77449.359,21.011137,2.1871591,122432.24,Europe & Central Asia
ROU,1973,85684.445,21.232621,2.2313452,132854.61,Europe & Central Asia
ROU,1974,95498.039,21.45041,2.2764237,147599.14,Europe & Central Asia
ROU,1975,104552.93,21.665643,2.322413,165439.48,Europe & Central Asia
ROU,1976,119310.48,21.879086,2.354959,181542.91,Europe & Central Asia
ROU,1977,128438.29,22.087896,2.3879614,204323.64,Europe & Central Asia
ROU,1978,138332.09,22.285507,2.4214263,229616.2,Europe & Central Asia
ROU,1979,150794.19,22.463308,2.4553602,254267.89,Europe & Central Asia
ROU,1980,155062.42,22.615639,2.4897695,279344.41,Europe & Central Asia
ROU,1981,153390.89,22.737209,2.5245812,302433.38,Europe & Central Asia
ROU,1982,160558.25,22.830554,2.5598798,322385.72,Europe & Central Asia
ROU,1983,166540.77,22.907302,2.5839562,339732.47,Europe & Central Asia
ROU,1984,172189.81,22.983968,2.6082253,358555.84,Europe & Central Asia
ROU,1985,180412.39,23.071274,2.6327221,377219.34,Europe & Central Asia
ROU,1986,187099.53,23.175058,2.6558273,394179.78,Europe & Central Asia
ROU,1987,191434.5,23.2884,2.6791351,409006.31,Europe & Central Asia
ROU,1988,195940.98,23.39373,2.7026474,423050.63,Europe & Central Asia
ROU,1989,188329.33,23.466407,2.7263663,436699.5,Europe & Central Asia
ROU,1990,192325.67,23.48916,2.7502933,435373.13,Europe & Central Asia
ROU,1991,175804.78,23.456644,2.7713757,427115.72,Europe & Central Asia
ROU,1992,166603.39,23.375822,2.7926195,422060.03,Europe & Central Asia
ROU,1993,171284.72,23.256956,2.8140266,420501.88,Europe & Central Asia
ROU,1994,181446.55,23.115811,2.8355975,423593.19,Europe & Central Asia
ROU,1995,193860.39,22.964754,2.8573337,428601.28,Europe & Central Asia
ROU,1996,203930.47,22.805703,2.8731835,457117.72,Europe & Central Asia
ROU,1997,192954.11,22.637604,2.8891211,496568.16,Europe & Central Asia
ROU,1998,186202.39,22.466286,2.9051471,579774.63,Europe & Central Asia
ROU,1999,185436.11,22.298125,2.921262,646719.75,Europe & Central Asia
ROU,2000,189927.81,22.137419,2.9374661,636310.75,Europe & Central Asia
ROU,2001,205140.34,21.98935,2.9506097,616688.06,Europe & Central Asia
ROU,2002,212188.67,21.853273,2.9638121,584055.06,Europe & Central Asia
ROU,2003,222644.67,21.720407,2.9770732,595267.81,Europe & Central Asia
ROU,2004,248148.63,21.577885,2.9903941,633076.81,Europe & Central Asia
ROU,2005,255695.69,21.417291,3.0037744,692436.69,Europe & Central Asia
ROU,2006,292077.91,21.234305,3.022712,838499,Europe & Central Asia
ROU,2007,327959.03,21.034189,3.0417693,951230.13,Europe & Central Asia
ROU,2008,382007.84,20.829517,3.0609462,1168628.9,Europe & Central Asia
ROU,2009,371476.5,20.637991,3.0802445,1334738.5,Europe & Central Asia
ROU,2010,378044.59,20.471864,3.0996644,1396356.5,Europe & Central Asia
ROU,2011,377451.38,20.336718,3.1184664,1653618.1,Europe & Central Asia
ROU,2012,397241.38,20.227469,3.1373827,1796223.5,Europe & Central Asia
ROU,2013,397416.88,20.132776,3.1564136,1718680.8,Europe & Central Asia
ROU,2014,407227.88,20.03593,3.1755598,1655918.4,Europe & Central Asia
ROU,2015,429855.69,19.925175,3.1948223,1632861.4,Europe & Central Asia
ROU,2016,451741.81,19.796285,3.2142017,1594981.9,Europe & Central Asia
ROU,2017,499683.66,19.653969,3.2336986,1696858.6,Europe & Central Asia
ROU,2018,516810.5,19.506114,3.2533135,1732949.8,Europe & Central Asia
ROU,2019,540045.75,19.364557,3.2730479,1805810.1,Europe & Central Asia
RUS,1950,,,,,Europe & Central Asia
RUS,1951,,,,,Europe & Central Asia
RUS,1952,,,,,Europe & Central Asia
RUS,1953,,,,,Europe & Central Asia
RUS,1954,,,,,Europe & Central Asia
RUS,1955,,,,,Europe & Central Asia
RUS,1956,,,,,Europe & Central Asia
